Date,Name,Text,compound,negative,neutral,positive
Thu Jun 21 22:18:59 +0000 2018,Fox News,Charles Krauthammer Dies at Age 68: Fox News Remembers the Beloved Commentator https://t.co/uu8oMYXzs7,0.5106,0.0,0.784,0.216
Thu Jun 21 22:16:35 +0000 2018,Fox News,"BREAKING NEWS: Charles Krauthammer, Pulitzer Prize winner and longtime Fox News contributor, dead at 68.… https://t.co/YY9LdiQ0Po",0.4215,0.176,0.533,0.291
Thu Jun 21 22:13:28 +0000 2018,Fox News,"BREAKING NEWS: Charles Krauthammer, Pulitzer Prize winner and longtime Fox News contributor, dead at 68.… https://t.co/h6zWnc5rXo",0.4215,0.176,0.533,0.291
Thu Jun 21 22:08:44 +0000 2018,Fox News,"Orlando Airport to start scanning faces of US citizens, officials say https://t.co/OkGB7zVzia",0.0,0.0,1.0,0.0
Thu Jun 21 22:00:01 +0000 2018,Fox News,TUNE IN: Lynyrd @Skynyrd performs LIVE as part of the @foxandfriends All-American Summer Concert Series. Tune in to… https://t.co/VbtR4E2j5A,0.0,0.0,1.0,0.0
Thu Jun 21 21:56:40 +0000 2018,Fox News,"'House of horrors' parents to stand trial on 49 charges, DA's office says. https://t.co/lnp5qwcIlU",-0.7003,0.326,0.674,0.0
Thu Jun 21 21:48:13 +0000 2018,Fox News,"Kate Spade's 'heartbroken' father Earl F. Brosnahan, Jr. dead at 89. https://t.co/bjv0Dd5AW9",-0.6486,0.281,0.719,0.0
Thu Jun 21 21:39:41 +0000 2018,Fox News,.@greggutfeld on Trump mocking the elites. https://t.co/2bve4sC7Ep,-0.4019,0.31,0.69,0.0
Thu Jun 21 21:36:40 +0000 2018,Fox News,"House GOP passes subsidy-packed farm bill, tightening food stamp rules and work requirements. https://t.co/fHaZRArUh0",0.0,0.0,1.0,0.0
Thu Jun 21 21:27:22 +0000 2018,Fox News,Department of Justice files Flores Agreement modification to fall in line with the Trump executive order. https://t.co/z96zt4ay5A,0.765,0.0,0.694,0.306
Thu Jun 21 21:17:31 +0000 2018,Fox News,".@kimguilfoyle: ""We have to deal with this issue, and with children coming over in a compassionate way, but still e… https://t.co/we1nKllPHQ",0.2732,0.0,0.9,0.1
Thu Jun 21 21:09:03 +0000 2018,Fox News,RT @FoxBusiness: JUST IN: The 35 largest U.S. banks were found to have enough capital to survive a global recession. https://t.co/KFm5Abz8kK,-0.4215,0.128,0.872,0.0
Thu Jun 21 21:08:13 +0000 2018,Fox News,".@JesseBWatters on immigration: ""You're never going to get a win on this issue."" #TheFive https://t.co/clfJqia7FB",0.5859,0.0,0.774,0.226
Thu Jun 21 21:05:00 +0000 2018,Fox News,Facebook blocks 'Trump Prophecy' movie ads for being 'political' https://t.co/3XvEYcqSmz,-0.2263,0.174,0.826,0.0
Thu Jun 21 21:02:18 +0000 2018,Fox News,The immigration battle is heating up on Capitol Hill. @ChadPergram has the latest. @TeamCavuto… https://t.co/Mpm1c84By5,-0.3818,0.157,0.843,0.0
Thu Jun 21 20:52:44 +0000 2018,Fox News,"Bald eagle, once a dying breed, making groundbreaking comeback across country https://t.co/OX0O9YbMDu",0.0,0.0,1.0,0.0
Thu Jun 21 20:44:07 +0000 2018,Fox News,Online retailers Thursday after the Supreme Court ruled states can collect sales tax for online purchases nationwid… https://t.co/LGOz0Z5i78,0.5574,0.0,0.825,0.175
Thu Jun 21 20:40:12 +0000 2018,Fox News,Supreme Court rules states can collect sales tax for online purchases nationwide. @TeamCavuto… https://t.co/RbshBidkgy,0.5574,0.0,0.783,0.217
Thu Jun 21 20:34:27 +0000 2018,Fox News,"“You never lose your will to fight. For me that’s the biggest thing.”

With the help of a new @WWP program, veteran… https://t.co/IKE4rC3cQk",0.3309,0.098,0.715,0.187
Thu Jun 21 20:25:49 +0000 2018,Fox News,".@MarioDB on immigration bills: ""We have the chance to solve three big problems, big issues, not in a perfect way,… https://t.co/sRa3SJJpay",-0.4401,0.223,0.628,0.149
Thu Jun 21 20:14:41 +0000 2018,Fox News,Man-bunned protester turns out to be 'full-time human guinea pig' and aspiring comedian https://t.co/zmKQEgcP6l,0.3818,0.0,0.833,0.167
Thu Jun 21 20:08:22 +0000 2018,Fox News,.@SpeakerRyan addressed immigration during his weekly news conference on Thursday. https://t.co/5tI4L4droM https://t.co/DTSyKVcWYQ,0.0,0.0,1.0,0.0
Thu Jun 21 20:01:33 +0000 2018,Fox News,OPINION: Angela Merkel's government almost collapsed this week – How much time does the chancellor have left? https://t.co/yI6IPN1mB8,-0.204,0.101,0.899,0.0
Thu Jun 21 19:52:53 +0000 2018,Fox News,Veterans facing new obstacle after their appeal is denied in the burn pit case. https://t.co/fflm6DXyHN,-0.6597,0.293,0.707,0.0
Thu Jun 21 19:49:34 +0000 2018,Fox News,"RT @FoxBusiness: Steel maker @jswsteel to build new plant, invest $500M after Trump tariffs https://t.co/VOBB1cK4hl",0.0,0.0,1.0,0.0
Thu Jun 21 19:47:41 +0000 2018,Fox News,.@FLOTUS wears jacket with 'I really don't care' on back https://t.co/w6BUemCjru https://t.co/72itRtZzxn,-0.4416,0.209,0.791,0.0
Thu Jun 21 19:44:36 +0000 2018,Fox News,"On ""@foxandfriends,"" Stuart Varney discussed the economy under @POTUS. https://t.co/NFvRHhE97J",0.0,0.0,1.0,0.0
Thu Jun 21 19:42:16 +0000 2018,Fox News,"RT @FoxNewsResearch: Conservative House GOP Bill:
•41 GOP opposed
•Ends family separations
•$25B for wall/border security
•No citizenship f…",0.34,0.0,0.882,0.118
Thu Jun 21 19:41:38 +0000 2018,Fox News,OPINION: I was a childhood immigrant to the US -- Trump is acting wisely and compassionately on illegal immigration… https://t.co/4zAOBtloYY,0.2263,0.149,0.622,0.228
Thu Jun 21 19:39:24 +0000 2018,Fox News,.@MikeBloomberg will reportedly spend at least $80 million to help the Democratic Party regain control of the U.S.… https://t.co/nP7NsHBhV4,0.6597,0.0,0.759,0.241
Thu Jun 21 19:35:00 +0000 2018,Fox News,"""Go home to your mom, darling. Go home. Get him out of here. Out. Was that a man or a woman because he needs a hair… https://t.co/ezqUZqakQx",0.5859,0.0,0.858,0.142
Thu Jun 21 19:29:36 +0000 2018,Fox News,"A guide to summer solstice, from Stonehenge to the earth's tilt. https://t.co/3Cj52Z8GWy",0.0,0.0,1.0,0.0
Thu Jun 21 19:10:21 +0000 2018,Fox News,".@MariaBartiromo: ""It's going to be a big deal that we're seeing an economy growing 3%. That we're seeing an econom… https://t.co/wczawYb6xq",0.1779,0.0,0.918,0.082
Thu Jun 21 19:09:53 +0000 2018,Fox News,"Delta tightens regulations, adds pit bulls to list of banned service and support animals. https://t.co/YjW7t2HVse",-0.0772,0.16,0.695,0.144
Thu Jun 21 19:04:00 +0000 2018,Fox News,Sheriff bans deputies from working at tent city for illegal immigrant children separated from parents https://t.co/HKmbjLnEcr,-0.5574,0.194,0.806,0.0
Thu Jun 21 18:52:30 +0000 2018,Fox News,White House plans merging of education and labor departments: OMB report https://t.co/lvpHjn0zgM,0.0,0.0,1.0,0.0
Thu Jun 21 18:43:56 +0000 2018,Fox News,"Conservative immigration bill fails in House, GOP leaders delay vote on compromise measure  https://t.co/yBBqmWqJpp",-0.6249,0.298,0.702,0.0
Thu Jun 21 18:40:55 +0000 2018,Fox News,".@SpeakerRyan: ""Don't forget for a second here, when @BarackObama was president for a while he had 60 votes in the… https://t.co/POyeFfxlHg",0.1695,0.0,0.915,0.085
Thu Jun 21 18:40:04 +0000 2018,Fox News,Children in border shelters are being relocated to New York City foster centers. @BryanLlenas has the story.… https://t.co/QF4y4gvQNt,0.0,0.0,1.0,0.0
Thu Jun 21 18:35:30 +0000 2018,Fox News,Massachusetts State Police stop truck stuffed with furniture on interstate: 'What could go wrong?' https://t.co/pT7i5F6snY,-0.296,0.136,0.864,0.0
Thu Jun 21 18:27:22 +0000 2018,Fox News,Florida deputy reunites with 3-year-old girl he saved from hot car https://t.co/BvyXWezlWn,0.4215,0.0,0.797,0.203
Thu Jun 21 18:18:41 +0000 2018,Fox News,ABC News reeling after anti-Trump 'practice' headline creates humiliating error; was hostile staffer to blame? https://t.co/9X8I6gRp7q,-0.7783,0.43,0.478,0.091
Thu Jun 21 18:11:41 +0000 2018,Fox News,"""OBJECTified"" is back! Iconic rock stars, reality TV mavericks, and some of the biggest names in the world share th… https://t.co/se9710r9oc",0.3595,0.0,0.889,0.111
Thu Jun 21 18:03:00 +0000 2018,Fox News,".@POTUS: ""If you took zero tolerance away, you'd have millions of people pouring through our border. If you took ze… https://t.co/DK9V7d8NI2",0.296,0.0,0.901,0.099
Thu Jun 21 17:57:02 +0000 2018,Fox News,".@newtgingrich: ""If you look at Europe, you see country after country moving in the direction @POTUS is describing.… https://t.co/KJtbsB8UBg",0.0,0.0,1.0,0.0
Thu Jun 21 17:55:00 +0000 2018,Fox News,".@POTUS: ""You look back at 2014 during the Obama Administration, they had pictures that are so bad, they had a judg… https://t.co/UzwIa5SxoV",-0.6696,0.183,0.817,0.0
Thu Jun 21 17:53:48 +0000 2018,Fox News,"'Extraordinary' Strzok removal shows FBI agents in crosshairs from IG probe - via @brookefoxnews 
https://t.co/ostidy4aO9",0.0,0.0,1.0,0.0
Thu Jun 21 17:50:00 +0000 2018,Fox News,".@POTUS: ""If you look at @NancyPelosi or you look at @chuckschumer, you'll see tapes where they wanted to have bord… https://t.co/lPtyHRXexx",0.0,0.0,1.0,0.0
Thu Jun 21 17:45:50 +0000 2018,Fox News,".@FLOTUS Melania Trump visits the Upbring New Hope Children Center, run by the Lutheran Social Services of the Sout… https://t.co/RbaUbVBIaZ",0.4404,0.0,0.868,0.132
Thu Jun 21 17:45:00 +0000 2018,Fox News,"""Mexico is doing nothing for us except taking our money and sending us drugs.""

WATCH: President @realDonaldTrump s… https://t.co/tN06GzFjNe",0.0,0.0,1.0,0.0
Thu Jun 21 17:40:00 +0000 2018,Fox News,"""@FLOTUS is down now at the border because it really bothered her to be looking at this and to seeing it, as it bot… https://t.co/P9HiLqyesW",-0.3804,0.098,0.902,0.0
Thu Jun 21 17:35:00 +0000 2018,Fox News,.@DanHenninger: Here's another Trumpian solution to illegal immigration: Let the economy control it (via… https://t.co/MOmgZ3BqK2,-0.3182,0.19,0.688,0.122
Thu Jun 21 17:34:10 +0000 2018,Fox News,".@MickMulvaneyOMB: ""I call this the #DraintheSwamp Cabinet Meeting."" https://t.co/iVRc1dL9wQ",0.0,0.0,1.0,0.0
Thu Jun 21 17:28:57 +0000 2018,Fox News,".@RepPeteAguilar: ""@POTUS implemented this policy of zero tolerance. We have 2300 young people separated from their… https://t.co/BwHMxZPkev",0.296,0.0,0.879,0.121
Thu Jun 21 17:27:49 +0000 2018,Fox News,".@POTUS: ""We don't want to have children separated from their parents."" https://t.co/UEjDRilg57",-0.0572,0.1,0.9,0.0
Thu Jun 21 17:23:15 +0000 2018,Fox News,"RT @FoxBusiness: .@SecPompeo on North Korea: ""I am confident that we can get the world to unite behind this incredibly important mission.""…",0.6478,0.0,0.791,0.209
Thu Jun 21 17:23:13 +0000 2018,Fox News,"RT @FoxBusiness: .@POTUS: ""We had a tremendous success in North Korea."" https://t.co/mcVpUv8RW3",0.5719,0.0,0.73,0.27
Thu Jun 21 17:23:10 +0000 2018,Fox News,"RT @FoxBusiness: .@POTUS: ""I am being tough on [NAFTA] because it's a terrible deal for the United States."" https://t.co/eDJA9Q8XVI",-0.2023,0.205,0.67,0.125
Thu Jun 21 17:19:50 +0000 2018,Fox News,".@POTUS: ""We have to have strong borders... We have to have the wall."" https://t.co/LACnVjzUmn",0.5106,0.0,0.798,0.202
Thu Jun 21 17:19:18 +0000 2018,Fox News,".@POTUS: ""If you took zero tolerance away, you'd have millions of people pouring through our border. If you took ze… https://t.co/VrrN2pzojU",0.296,0.0,0.901,0.099
Thu Jun 21 17:05:50 +0000 2018,Fox News,".@FLOTUS: ""We all know they are here without their families, and I want to thank you for your hard work, your compa… https://t.co/Wi4IWArdZM",0.34,0.058,0.785,0.157
Thu Jun 21 17:01:20 +0000 2018,Fox News,".@POTUS: ""Mexico is doing nothing for us except taking our money and sending us drugs."" https://t.co/WGHqbiMQuZ",0.0,0.0,1.0,0.0
Thu Jun 21 16:59:05 +0000 2018,Fox News,".@POTUS: ""You look back at 2014 during the Obama Administration, they had pictures that are so bad, they had a judg… https://t.co/CWDPW9joks",-0.6696,0.183,0.817,0.0
Thu Jun 21 16:58:10 +0000 2018,Fox News,".@POTUS: ""@SenSchumer &amp; @NancyPelosi... don't care about the children. They don't care about the injury. They don't… https://t.co/t1u9sljYF8",-0.7939,0.349,0.651,0.0
Thu Jun 21 16:56:43 +0000 2018,Fox News,".@POTUS: ""We need two to tango. We have 51 votes in the Senate. We need 60."" https://t.co/3jkevXZjHg",0.0,0.0,1.0,0.0
Thu Jun 21 16:56:07 +0000 2018,Fox News,".@POTUS: ""@FLOTUS is down now at the border because it really bothered her to be looking at this and to seeing it,… https://t.co/93c7FUJFpd",-0.3804,0.105,0.895,0.0
Thu Jun 21 16:53:51 +0000 2018,Fox News,".@POTUS: ""If you look at @NancyPelosi or you look at @chuckschumer, you'll see tapes where they wanted to have bord… https://t.co/I3UfUftx7M",0.0,0.0,1.0,0.0
Thu Jun 21 16:51:56 +0000 2018,Fox News,".@POTUS: ""My administration is also acting swiftly to address the illegal immigration crisis on the southern border… https://t.co/Cm6pMyr8jK",-0.7579,0.309,0.602,0.088
Thu Jun 21 16:50:41 +0000 2018,Fox News,".@POTUS: ""For some reason, for 25, 30 years nobody ever looked at trade deals."" https://t.co/CBFvfKEuIg",0.0,0.0,1.0,0.0
Thu Jun 21 16:49:47 +0000 2018,Fox News,".@POTUS: ""The economy's booming."" https://t.co/6Bh3vHK4m8",0.0,0.0,1.0,0.0
Thu Jun 21 16:49:14 +0000 2018,Fox News,".@POTUS: ""We've had a tremendous amount of success. We're working however right now on immigration, which has been… https://t.co/vJZocxGjoV",0.5719,0.0,0.821,0.179
Thu Jun 21 16:48:00 +0000 2018,Fox News,"""Thank you so much. I'm looking forward to meeting children and touring the facilities.""

WATCH: @FLOTUS visits a c… https://t.co/Mbkbi3QMGa",0.3612,0.0,0.878,0.122
Thu Jun 21 16:42:25 +0000 2018,Fox News,"""Thank you so much for having me here today... I'm here to learn about your facility.""

WATCH: @FLOTUS visits a chi… https://t.co/vzeYh8Naoq",0.3612,0.0,0.889,0.111
Thu Jun 21 16:38:34 +0000 2018,Fox News,".@FLOTUS: ""Thank you so much. I'm looking forward to meeting children and touring the facilities."" https://t.co/oRDbX7XOzH",0.3612,0.0,0.857,0.143
Thu Jun 21 16:37:09 +0000 2018,Fox News,RT @FoxBusiness: #HappeningNow: @FLOTUS visits child detention center in Texas. https://t.co/v1eAWvUcQU,-0.3612,0.2,0.8,0.0
Thu Jun 21 16:35:26 +0000 2018,Fox News,.@FLOTUS: Want to know what I can do to help these children reunite with their families. https://t.co/hh3cbWU0CK,0.4588,0.0,0.778,0.222
Thu Jun 21 16:27:19 +0000 2018,Fox News,Happening NOW: @FLOTUS visits a child detention center in Texas https://t.co/otCtDsHYXa,-0.3612,0.217,0.783,0.0
Thu Jun 21 16:26:04 +0000 2018,Fox News,.@FLOTUS visits a child detention center in Texas. https://t.co/thDomNkh72,-0.3612,0.263,0.737,0.0
Thu Jun 21 16:14:47 +0000 2018,Fox News,"Cop who shot dead unarmed 17-year-old boy was sworn in just 90 minutes before, police sources say https://t.co/Ojs9hUC9ZZ",-0.6486,0.202,0.798,0.0
Thu Jun 21 16:12:06 +0000 2018,Fox News,.@POTUS immigration order met with shrugs and new demands from Dems https://t.co/HR4EXYfANZ,0.0,0.0,1.0,0.0
Thu Jun 21 16:08:43 +0000 2018,Fox News,WWII POW gets surprise diploma 75 years after leaving high school to join Army #ProudAmerican https://t.co/suUwcwfP9q,0.5106,0.0,0.765,0.235
Thu Jun 21 16:00:58 +0000 2018,Fox News,An all-new season of 'OBJECTified' premieres this Sunday with NBA legend @MagicJohnson! Tune in to Fox News Channel… https://t.co/Y7et4u0iXn,0.0,0.0,1.0,0.0
Thu Jun 21 15:42:12 +0000 2018,Fox News,".@SpeakerRyan: ""Don't forget for a second here, when @BarackObama was president for a while he had 60 votes in the… https://t.co/75yONPqDgH",0.1695,0.0,0.915,0.085
Thu Jun 21 15:39:36 +0000 2018,Fox News,".@SpeakerRyan: ""I don't think Americans want to see an open border. We want to see a secure border. We want to enfo… https://t.co/eN9ZIosZM7",0.1862,0.152,0.748,0.1
Thu Jun 21 15:33:00 +0000 2018,Fox News,"Thanks to China, over 100 million metric tons of plastic waste will soon have nowhere to go https://t.co/ytFWaQ5gKn (via @christocarbone)",0.0258,0.118,0.759,0.122
Thu Jun 21 15:32:52 +0000 2018,Fox News,South Korean delegation heads to North Korea; @GregPalkot reports. https://t.co/UItXcweMVc,0.0,0.0,1.0,0.0
Thu Jun 21 15:31:27 +0000 2018,Fox News,.@SpeakerRyan holds a news conference.  https://t.co/883IYN1Oqw,0.0,0.0,1.0,0.0
Thu Jun 21 15:28:28 +0000 2018,Fox News,'Migrating' bumps on woman's face discovered to be parasite https://t.co/9rIgEBUyVs,0.0,0.0,1.0,0.0
Thu Jun 21 15:27:04 +0000 2018,Fox News,'We Were in a Crisis Situation': MN Iron Workers Applaud Trump's Trade Policies https://t.co/2BWwx5YAOJ,-0.2732,0.227,0.608,0.166
Thu Jun 21 15:16:21 +0000 2018,Fox News,NEWS ALERT: Awaiting votes on House immigration bills; @MikeEmanuelFox reports. https://t.co/xSnZFRziqc,0.4466,0.0,0.773,0.227
Thu Jun 21 15:10:36 +0000 2018,Fox News,California mega-earthquake fear: Is the San Andreas fault at risk of the 'Big One'? https://t.co/eQGwtD61TP,-0.7906,0.4,0.6,0.0
Thu Jun 21 14:54:25 +0000 2018,Fox News,House Democratic Leader @NancyPelosi holds a news conference. https://t.co/YUbc2Ml6dJ,0.0,0.0,1.0,0.0
Thu Jun 21 14:53:41 +0000 2018,Fox News,Child scales 'un-climbable' pool ladder in viral video https://t.co/hky2uzs76a https://t.co/xJdlJ7YrjT,0.0,0.0,1.0,0.0
Thu Jun 21 14:41:57 +0000 2018,Fox News,"BREAKING NEWS: Supreme Court rules 5-4 that states can collect sales tax on internet purchases, even if the seller… https://t.co/BZeFkoS121",0.5574,0.0,0.841,0.159
Thu Jun 21 14:38:52 +0000 2018,Fox News,Marine Veteran Blasts 'Appalling' False Claim That ICE Agent-Veteran Had Nazi Tattoo https://t.co/00VTkb1rR3,0.0,0.0,1.0,0.0
Thu Jun 21 14:24:51 +0000 2018,Fox News,"Immigration fight is no picnic: Reps brawl, Dems jeer and cops search for Trump-accosting intern https://t.co/fef1B7OZUW",-0.5859,0.255,0.745,0.0
Thu Jun 21 14:16:00 +0000 2018,Fox News,".@MariaBartiromo: ""It's going to be a big deal that we're seeing an economy growing 3%. That we're seeing an econom… https://t.co/pcUirHYkof",0.1779,0.0,0.918,0.082
Thu Jun 21 14:11:13 +0000 2018,Fox News,".@MariaBartiromo: ""I think [@iamfonda] has Trump Derangement Syndrome."" https://t.co/uW6afRGWra",0.0,0.0,1.0,0.0
Thu Jun 21 14:06:00 +0000 2018,Fox News,"""Go home to your mom, darling. Go home. Get him out of here. Out. Was that a man or a woman because he needs a hair… https://t.co/EEkCrnZ0E3",0.5859,0.0,0.858,0.142
